"id","prolific_id","bg","b","g","none","p_a","p_c","p_na","p_nc","p_c_given_a","p_c_given_na","p_a_given_c","p_a_given_nc","p_nc_given_a","p_nc_given_na","p_na_given_c","p_na_given_nc","p_likely_a","p_likely_na","p_likely_c","p_likely_nc"
"if1_lh","599747deb5566b0001aa834c",0.06000075999696,0.07000071999712,0.06000075999696,0.80999776000896,0.13000147999408,0.12000151999392,0.86999852000592,0.87999848000608,0.461539053245335,0.0689665081229698,0.5,0.0795464101217952,0.538460946754665,0.93103349187703,0.5,0.920453589878205,0.13000147999408,0.86999852000592,0.12000151999392,0.87999848000608
"if2_ul","599747deb5566b0001aa834c",0.57999868000528,0.06000075999696,9.99996000016e-07,0.35999956000176,0.63999944000224,0.57999968000128,0.36000055999776,0.42000031999872,0.906248730472717,2.77776234576475e-06,0.999998275868014,0.142858843529317,0.0937512695272827,0.999997222237654,1.72413198575177e-06,0.857141156470683,0.63999944000224,0.36000055999776,0.57999968000128,0.42000031999872
"independent_ll","599747deb5566b0001aa834c",9.99996000016e-07,0.04000083999664,0.36999952000192,0.58999864000544,0.04000183999264,0.37000051999792,0.95999816000736,0.62999948000208,2.49987500624969e-05,0.385416905381447,2.70268809357787e-06,0.0634934492271453,0.999975001249938,0.614583094618553,0.999997297311906,0.936506550772855,0.04000183999264,0.95999816000736,0.37000051999792,0.62999948000208
"if2_ll","5ef22f072cc4760ffca88262",0.25999996000016,0.25999996000016,0.25,0.23000007999968,0.51999992000032,0.50999996000016,0.48000007999968,0.49000003999984,0.5,0.520833246528139,0.509803883122027,0.530612119950531,0.5,0.479166753471861,0.490196116877973,0.469387880049469,0.51999992000032,0.48000007999968,0.50999996000016,0.49000003999984
"if1_u-Lh","5ef22f072cc4760ffca88262",0.28999984000064,0.27999988000048,0.24000003999984,0.19000023999904,0.56999972000112,0.52999988000048,0.43000027999888,0.47000011999952,0.508771899045968,0.558139264468537,0.547169633322138,0.595744273428624,0.491228100954032,0.441860735531463,0.452830366677862,0.404255726571376,0.56999972000112,0.43000027999888,0.52999988000048,0.47000011999952
"independent_uh","5ef22f072cc4760ffca88262",0.313131058056331,0.292929119478305,0.212121365166201,0.181818457299162,0.606060177534636,0.525252423222532,0.393939822465364,0.474747576777468,0.516666611111296,0.538461341223891,0.596153476332783,0.617020778634985,0.483333388888704,0.461538658776109,0.403846523667217,0.382979221365015,0.606060177534636,0.393939822465364,0.525252423222532,0.474747576777468
"if1_lh","5ef22f072cc4760ffca88262",0.31999972000112,0.2000001999992,0.2000001999992,0.27999988000048,0.51999992000032,0.51999992000032,0.48000007999968,0.48000007999968,0.61538417159934,0.416667013887442,0.61538417159934,0.416667013887442,0.38461582840066,0.583332986112558,0.38461582840066,0.583332986112558,0.51999992000032,0.48000007999968,0.51999992000032,0.48000007999968
"independent_ll","5ef22f072cc4760ffca88262",0.25999996000016,0.19000023999904,0.37999948000208,0.17000031999872,0.4500001999992,0.63999944000224,0.5499998000008,0.36000055999776,0.577777432100302,0.690908396696739,0.406250292967834,0.527777623457647,0.422222567899698,0.309091603303261,0.593749707032166,0.472222376542353,0.4500001999992,0.5499998000008,0.63999944000224,0.36000055999776
"if2_u-Ll","5ef22f072cc4760ffca88262",0.292929119478305,0.222222334455214,0.313131058056331,0.171717488010149,0.515151453933519,0.606060177534636,0.484848546066481,0.393939822465364,0.568627181854189,0.645832725696976,0.483333388888704,0.564102235373152,0.431372818145811,0.354167274303024,0.516666611111296,0.435897764626848,0.515151453933519,0.484848546066481,0.606060177534636,0.393939822465364
"independent_ul","5ef22f072cc4760ffca88262",0.16000035999856,0.26999992000032,0.35999956000176,0.21000015999936,0.43000027999888,0.51999992000032,0.56999972000112,0.48000007999968,0.372093618169218,0.631578485689524,0.307693047334433,0.562499739584418,0.627906381830782,0.368421514310476,0.692306952665567,0.437500260415582,0.43000027999888,0.56999972000112,0.51999992000032,0.48000007999968
"if2_hl","5ef22f072cc4760ffca88262",0.33999964000144,0.32999968000128,0.19000023999904,0.14000043999824,0.66999932000272,0.52999988000048,0.33000067999728,0.47000011999952,0.507462664290554,0.575757116623536,0.641508899966415,0.702126799460428,0.492537335709446,0.424242883376464,0.358491100033585,0.297873200539572,0.66999932000272,0.33000067999728,0.52999988000048,0.47000011999952
"if1_uh","5ef22f072cc4760ffca88262",0.3499996000016,0.2999998000008,0.21000015999936,0.14000043999824,0.6499994000024,0.55999976000096,0.3500005999976,0.44000023999904,0.538461420118707,0.599999428574694,0.624999553573023,0.681817355375657,0.461538579881293,0.400000571425306,0.375000446426977,0.318182644624343,0.6499994000024,0.3500005999976,0.55999976000096,0.44000023999904
"independent_hl","5ef22f072cc4760ffca88262",0.326732369376755,0.257425713165492,0.237623811390846,0.178218106066907,0.584158082542247,0.564356180767601,0.415841917457753,0.435643819232399,0.559321832807346,0.571428231294137,0.578947091413714,0.590908677687829,0.440678167192654,0.428571768705863,0.421052908586286,0.409091322312171,0.584158082542247,0.415841917457753,0.564356180767601,0.435643819232399
"if1_hh","5ef22f072cc4760ffca88262",0.40999936000256,0.3499996000016,0.1500003999984,0.09000063999744,0.75999896000416,0.55999976000096,0.24000103999584,0.44000023999904,0.539473580332683,0.624998958342014,0.732142028064185,0.795453202485443,0.460526419667317,0.375001041657986,0.267857971935815,0.204546797514557,0.75999896000416,0.24000103999584,0.55999976000096,0.44000023999904
"if2_ul","5ef22f072cc4760ffca88262",0.33999964000144,0.25,0.25,0.16000035999856,0.58999964000144,0.58999964000144,0.41000035999856,0.41000035999856,0.57627092789516,0.609755562167989,0.57627092789516,0.609755562167989,0.42372907210484,0.390244437832011,0.42372907210484,0.390244437832011,0.58999964000144,0.41000035999856,0.58999964000144,0.41000035999856
"independent_hh","5ef22f072cc4760ffca88262",0.32999968000128,0.25999996000016,0.25999996000016,0.1500003999984,0.58999964000144,0.58999964000144,0.41000035999856,0.41000035999856,0.559321832807346,0.634145687094209,0.559321832807346,0.634145687094209,0.440678167192654,0.365854312905791,0.440678167192654,0.365854312905791,0.58999964000144,0.41000035999856,0.58999964000144,0.41000035999856
"if1_lh","5bed46d14e4e6a00010df5c0",0.09000063999744,0.09000063999744,9.99996000016e-07,0.81999772000912,0.18000127999488,0.09000163999344,0.81999872000512,0.90999836000656,0.5,1.21950922070922e-06,0.999988889135797,0.0989019804352078,0.5,0.999998780490779,1.11108642030177e-05,0.901098019564792,0.18000127999488,0.81999872000512,0.09000163999344,0.90999836000656
"if2_u-Ll","5bed46d14e4e6a00010df5c0",0.712869453982361,0.108911449855644,9.90095088732322e-07,0.178218106066907,0.821780903838005,0.712870444077449,0.178219096161995,0.287129555922551,0.867468994050617,5.55549382784636e-06,0.999998611114969,0.379311177164295,0.132531005949383,0.999994444506172,1.38888503087491e-06,0.620688822835705,0.821780903838005,0.178219096161995,0.712870444077449,0.287129555922551
"independent_ul","5bed46d14e4e6a00010df5c0",0.36999952000192,0.18000027999888,0.30999976000096,0.14000043999824,0.5499998000008,0.67999928000288,0.4500001999992,0.32000071999712,0.672726644630383,0.688888049386447,0.54411751730142,0.562499609377441,0.327273355369617,0.311111950613553,0.45588248269858,0.437500390622559,0.5499998000008,0.4500001999992,0.67999928000288,0.32000071999712
"if2_hl","5bed46d14e4e6a00010df5c0",0.707068860327837,1.0100969289013e-06,0.151515549432124,0.141414580143111,0.707069870424766,0.858584409759961,0.292930129575234,0.141415590240039,0.999998571432653,0.517241260405101,0.823528650520822,7.14275510349852e-06,1.42856734695044e-06,0.482758739594899,0.176471349479178,0.999992857244897,0.707069870424766,0.292930129575234,0.858584409759961,0.141415590240039
"independent_ll","5bed46d14e4e6a00010df5c0",0.212121365166201,0.161616518721136,0.515150443836591,0.111111672276072,0.373737883887338,0.727271809002792,0.626262116112662,0.272728190997208,0.567567202339447,0.822579604581921,0.291667245368763,0.592591906726617,0.432432797660553,0.177420395418079,0.708332754631237,0.407408093273383,0.373737883887338,0.626262116112662,0.727271809002792,0.272728190997208
"if1_u-Lh","5bed46d14e4e6a00010df5c0",0.76999792000832,9.99996000016e-07,9.99996000016e-07,0.23000007999968,0.76999892000432,0.76999892000432,0.23000107999568,0.23000107999568,0.999998701302075,4.34778828010191e-06,0.999998701302075,4.34778828010191e-06,1.29869792545993e-06,0.99999565221172,1.29869792545993e-06,0.99999565221172,0.76999892000432,0.23000107999568,0.76999892000432,0.23000107999568
"independent_hl","5bed46d14e4e6a00010df5c0",0.585857228859681,0.111111672276072,0.303030088767318,1.0100969289013e-06,0.696968901135753,0.888887317626999,0.303031098864247,0.111112682373001,0.840578722960223,0.999996666688889,0.659090547521483,0.999990909256195,0.159421277039777,3.33331111125926e-06,0.340909452478517,9.0907438046581e-06,0.696968901135753,0.303031098864247,0.888887317626999,0.111112682373001
"if2_ll","5bed46d14e4e6a00010df5c0",0.656564013882772,0.202020395877188,1.0100969289013e-06,0.141414580143111,0.858584409759961,0.656565023979701,0.141415590240039,0.343434976020299,0.764705259517036,7.14275510349852e-06,0.999998461543195,0.588234775089558,0.235294740482964,0.999992857244897,1.53845680474829e-06,0.411765224910442,0.858584409759961,0.141415590240039,0.656565023979701,0.343434976020299
"if1_uh","5bed46d14e4e6a00010df5c0",0.76999792000832,9.99996000016e-07,9.99996000016e-07,0.23000007999968,0.76999892000432,0.76999892000432,0.23000107999568,0.23000107999568,0.999998701302075,4.34778828010191e-06,0.999998701302075,4.34778828010191e-06,1.29869792545993e-06,0.99999565221172,1.29869792545993e-06,0.99999565221172,0.76999892000432,0.23000107999568,0.76999892000432,0.23000107999568
"independent_uh","5bed46d14e4e6a00010df5c0",0.48999904000384,0.1000005999976,0.35999956000176,0.0500007999968,0.58999964000144,0.8499986000056,0.41000035999856,0.1500013999944,0.830507354212359,0.878046936356408,0.576470408304922,0.666664444474074,0.169492645787641,0.121953063643592,0.423529591695078,0.333335555525926,0.58999964000144,0.41000035999856,0.8499986000056,0.1500013999944
"if1_hh","5bed46d14e4e6a00010df5c0",0.92999728001088,9.99996000016e-07,9.99996000016e-07,0.07000071999712,0.92999828000688,0.92999828000688,0.07000171999312,0.07000171999312,0.999998924733495,1.42853061341105e-05,0.999998924733495,1.42853061341105e-05,1.07526650480322e-06,0.999985714693866,1.07526650480322e-06,0.999985714693866,0.92999828000688,0.07000171999312,0.92999828000688,0.07000171999312
"if2_ul","5bed46d14e4e6a00010df5c0",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"independent_hh","5bed46d14e4e6a00010df5c0",0.752473257531653,0.148515253404937,0.0990104989683209,9.90095088732322e-07,0.90098851093659,0.851483756499974,0.0990114890634096,0.148516243500026,0.835164098540443,0.999990000199996,0.883720037860377,0.999993333422221,0.164835901459557,9.99980000399992e-06,0.116279962139623,6.66657777896295e-06,0.90098851093659,0.0990114890634096,0.851483756499974,0.148516243500026
"if1_lh","5ce82019be3e050001bf8452",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"if2_u-Ll","5ce82019be3e050001bf8452",9.99996000016e-07,0.96999712001152,9.99996000016e-07,0.03000087999648,0.96999812000752,1.999992000032e-06,0.03000187999248,0.999998000008,1.03092570943153e-06,3.33311112592494e-05,0.5,0.96999906000188,0.999998969074291,0.999966668888741,0.5,0.03000093999812,0.96999812000752,0.03000187999248,1.999992000032e-06,0.999998000008
"independent_uh","5ce82019be3e050001bf8452",9.99996000016e-07,9.99996000016e-07,0.749998000008,0.25,1.999992000032e-06,0.749999000004,0.999998000008,0.250000999996,0.5,0.749999500001,1.33332977778726e-06,3.999968000256e-06,0.5,0.250000499999,0.999998666670222,0.999996000032,1.999992000032e-06,0.999998000008,0.749999000004,0.250000999996
"if2_hl","5ce82019be3e050001bf8452",0.67999828000688,0.16000035999856,9.99996000016e-07,0.16000035999856,0.83999864000544,0.67999928000288,0.16000135999456,0.32000071999712,0.809523072564113,6.24992187597655e-06,0.99999852941609,0.5,0.190476927435887,0.999993750078124,1.47058391004732e-06,0.5,0.83999864000544,0.16000135999456,0.67999928000288,0.32000071999712
"independent_hh","5ce82019be3e050001bf8452",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if1_u-Lh","5ce82019be3e050001bf8452",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"independent_hl","5ce82019be3e050001bf8452",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if1_hh","5ce82019be3e050001bf8452",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if2_ul","5ce82019be3e050001bf8452",0.22000011999952,0.38999944000224,9.99996000016e-07,0.38999944000224,0.60999956000176,0.22000111999552,0.39000043999824,0.77999888000448,0.360656194569854,2.56408941492608e-06,0.999995454586777,0.5,0.639343805430146,0.999997435910585,4.54541322351615e-06,0.5,0.60999956000176,0.39000043999824,0.22000111999552,0.77999888000448
"independent_ul","5ce82019be3e050001bf8452",9.99996000016e-07,9.99996000016e-07,0.7999978000088,0.2000001999992,1.999992000032e-06,0.7999988000048,0.999998000008,0.2000011999952,0.5,0.7999994000012,1.24999687500781e-06,4.9999500005e-06,0.5,0.2000005999988,0.999998750003125,0.99999500005,1.999992000032e-06,0.999998000008,0.7999988000048,0.2000011999952
"if2_ll","5ce82019be3e050001bf8452",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if1_uh","5ce82019be3e050001bf8452",9.99996000016e-07,0.3999994000024,9.99996000016e-07,0.5999986000056,0.4000003999984,1.999992000032e-06,0.5999996000016,0.999998000008,2.4999875000625e-06,1.66666111112963e-06,0.5,0.4000001999996,0.9999975000125,0.999998333338889,0.5,0.5999998000004,0.4000003999984,0.5999996000016,1.999992000032e-06,0.999998000008
"independent_ll","5ce82019be3e050001bf8452",9.99996000016e-07,9.99996000016e-07,0.71999812000752,0.27999988000048,1.999992000032e-06,0.71999912000352,0.999998000008,0.28000087999648,0.5,0.71999956000088,1.38888503087491e-06,3.5714030614067e-06,0.5,0.28000043999912,0.999998611114969,0.999996428596939,1.999992000032e-06,0.999998000008,0.71999912000352,0.28000087999648
"if2_hl","5d25e4c103aae8001b6552ef",0.11000055999776,0.88999744001024,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.11000155999376,1.999992000032e-06,0.88999844000624,0.11000077999844,0.5,0.999990909256195,0.999998876407019,0.88999922000156,0.5,9.0907438046581e-06,1.12359298068993e-06,0.999998000008,1.999992000032e-06,0.11000155999376,0.88999844000624
"if1_u-Lh","5d25e4c103aae8001b6552ef",0.8999974000104,9.99996000016e-07,0.1000005999976,9.99996000016e-07,0.8999984000064,0.999998000008,0.1000015999936,1.999992000032e-06,0.999998888891358,0.999990000199996,0.8999992000016,0.5,1.1111086419808e-06,9.99980000399992e-06,0.1000007999984,0.5,0.8999984000064,0.1000015999936,0.999998000008,1.999992000032e-06
"independent_ul","5d25e4c103aae8001b6552ef",0.3999994000024,0.25999996000016,0.2000001999992,0.14000043999824,0.65999936000256,0.5999996000016,0.34000063999744,0.4000003999984,0.606060284665804,0.588234775089558,0.666666111112963,0.64999925000375,0.393939715334196,0.411765224910442,0.333333888887037,0.35000074999625,0.65999936000256,0.34000063999744,0.5999996000016,0.4000003999984
"if1_lh","5d25e4c103aae8001b6552ef",9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999997000012,1.999992000032e-06,1.999992000032e-06,0.999998000008,0.999998000008,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999999000002,0.5,0.999999000002,1.999992000032e-06,0.999998000008,1.999992000032e-06,0.999998000008
"independent_ll","5d25e4c103aae8001b6552ef",9.99996000016e-07,9.99996000016e-07,0.45999916000336,0.53999884000464,1.999992000032e-06,0.46000015999936,0.999998000008,0.53999984000064,0.5,0.46000007999984,2.17390359172351e-06,1.85184499316669e-06,0.5,0.53999992000016,0.999997826096408,0.999998148155007,1.999992000032e-06,0.999998000008,0.46000015999936,0.53999984000064
"if2_u-Ll","5d25e4c103aae8001b6552ef",0.31999972000112,0.38999944000224,0.11000055999776,0.18000027999888,0.70999916000336,0.43000027999888,0.29000083999664,0.56999972000112,0.450704364213059,0.379311177164295,0.744184910767857,0.684209879965334,0.549295635786941,0.620688822835705,0.255815089232143,0.315790120034667,0.70999916000336,0.29000083999664,0.43000027999888,0.56999972000112
"independent_hl","5d25e4c103aae8001b6552ef",0.71999812000752,0.27999988000048,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.71999912000352,1.999992000032e-06,0.28000087999648,0.71999956000088,0.5,0.999998611114969,0.999996428596939,0.28000043999912,0.5,1.38888503087491e-06,3.5714030614067e-06,0.999998000008,1.999992000032e-06,0.71999912000352,0.28000087999648
"if2_ll","5d25e4c103aae8001b6552ef",0.404039781657448,0.151515549432124,0.151515549432124,0.292929119478305,0.555555331089571,0.555555331089571,0.444444668910429,0.444444668910429,0.727271900829451,0.3409098140463,0.727271900829451,0.3409098140463,0.272728099170548,0.6590901859537,0.272728099170548,0.6590901859537,0.555555331089571,0.444444668910429,0.555555331089571,0.444444668910429
"if1_uh","5d25e4c103aae8001b6552ef",0.56999872000512,0.19000023999904,0.19000023999904,0.0500007999968,0.75999896000416,0.75999896000416,0.24000103999584,0.24000103999584,0.749999342106994,0.791664236131366,0.749999342106994,0.791664236131366,0.250000657893006,0.208335763868634,0.250000657893006,0.208335763868634,0.75999896000416,0.24000103999584,0.75999896000416,0.24000103999584
"independent_uh","5d25e4c103aae8001b6552ef",0.60999856000576,9.99996000016e-07,0.38999944000224,9.99996000016e-07,0.60999956000176,0.999998000008,0.39000043999824,1.999992000032e-06,0.999998360661113,0.999997435910585,0.60999978000044,0.5,1.63933888741348e-06,2.56408941492608e-06,0.39000021999956,0.5,0.60999956000176,0.39000043999824,0.999998000008,1.999992000032e-06
"if1_hh","5d25e4c103aae8001b6552ef",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if2_ul","5d25e4c103aae8001b6552ef",0.70999816000736,0.0500007999968,9.99996000016e-07,0.24000003999984,0.75999896000416,0.70999916000336,0.24000103999584,0.29000083999664,0.934209383659517,4.16663194473379e-06,0.999998591553263,0.172416052303088,0.0657906163404833,0.999995833368055,1.40844673676976e-06,0.827583947696912,0.75999896000416,0.24000103999584,0.70999916000336,0.29000083999664
"independent_hh","5d25e4c103aae8001b6552ef",0.999997000012,9.99996000016e-07,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.999998000008,1.999992000032e-06,1.999992000032e-06,0.999999000002,0.5,0.999999000002,0.5,9.99998000004e-07,0.5,9.99998000004e-07,0.5,0.999998000008,1.999992000032e-06,0.999998000008,1.999992000032e-06
"if1_lh","5e39b9186fe62c052aa3c2ba",0.43999924000304,0.09000063999744,0.41999932000272,0.0500007999968,0.52999988000048,0.85999856000576,0.47000011999952,0.14000143999424,0.830187433254969,0.893615346317675,0.511627879935163,0.64285510206997,0.169812566745031,0.106384653682325,0.488372120064837,0.35714489793003,0.52999988000048,0.47000011999952,0.85999856000576,0.14000143999424
"if2_u-Ll","5e39b9186fe62c052aa3c2ba",0.5499988000048,0.09000063999744,0.35999956000176,9.99996000016e-07,0.63999944000224,0.90999836000656,0.36000055999776,0.09000163999344,0.859373876956634,0.999997222237654,0.60439537495522,0.999988889135797,0.140626123043365,2.77776234576475e-06,0.39560462504478,1.11108642030177e-05,0.63999944000224,0.36000055999776,0.90999836000656,0.09000163999344
"independent_hl","5e39b9186fe62c052aa3c2ba",0.33999964000144,0.47999908000368,0.18000027999888,9.99996000016e-07,0.81999872000512,0.51999992000032,0.18000127999488,0.48000007999968,0.414634354550355,0.999994444506172,0.653845562132453,0.999997916675347,0.585365645449645,5.55549382784636e-06,0.346154437867547,2.08332465281395e-06,0.81999872000512,0.18000127999488,0.51999992000032,0.48000007999968
"if2_ll","5e39b9186fe62c052aa3c2ba",0.464645597391526,0.282828150189292,0.252525242322253,1.0100969289013e-06,0.747473747580818,0.717170839713779,0.252526252419182,0.282829160286221,0.621621292915425,0.999996000032,0.647886907360824,0.999996428596939,0.378378707084575,3.999968000256e-06,0.352113092639176,3.5714030614067e-06,0.747473747580818,0.252526252419182,0.717170839713779,0.282829160286221
"independent_ll","5e39b9186fe62c052aa3c2ba",0.76999792000832,0.1000005999976,0.13000047999808,9.99996000016e-07,0.86999852000592,0.8999984000064,0.13000147999408,0.1000015999936,0.885056586076814,0.999992307810649,0.855554765433855,0.999990000199996,0.114943413923186,7.69218935093306e-06,0.144445234566145,9.99980000399992e-06,0.86999852000592,0.13000147999408,0.8999984000064,0.1000015999936
"if1_u-Lh","5e39b9186fe62c052aa3c2ba",0.6999982000072,0.13000047999808,0.17000031999872,9.99996000016e-07,0.82999868000528,0.86999852000592,0.17000131999472,0.13000147999408,0.843372666571888,0.999994117716262,0.804597000926435,0.999992307810649,0.156627333428112,5.88228373783838e-06,0.195402999073565,7.69218935093306e-06,0.82999868000528,0.17000131999472,0.86999852000592,0.13000147999408
"independent_uh","5e39b9186fe62c052aa3c2ba",0.61999852000592,0.19000023999904,0.19000023999904,9.99996000016e-07,0.80999876000496,0.80999876000496,0.19000123999504,0.19000123999504,0.765431443379152,0.999994736897506,0.765431443379152,0.999994736897506,0.234568556620848,5.26310249365796e-06,0.234568556620848,5.26310249365796e-06,0.80999876000496,0.19000123999504,0.80999876000496,0.19000123999504
"if2_hl","5e39b9186fe62c052aa3c2ba",0.67999828000688,0.31999972000112,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.67999928000288,1.999992000032e-06,0.32000071999712,0.67999964000072,0.5,0.99999852941609,0.999996875019531,0.32000035999928,0.5,1.47058391004732e-06,3.12498046887207e-06,0.999998000008,1.999992000032e-06,0.67999928000288,0.32000071999712
"if1_uh","5e39b9186fe62c052aa3c2ba",0.53999884000464,0.1000005999976,0.35999956000176,9.99996000016e-07,0.63999944000224,0.8999984000064,0.36000055999776,0.1000015999936,0.843748925784607,0.999997222237654,0.599999777778272,0.999990000199996,0.156251074215393,2.77776234576475e-06,0.400000222221728,9.99980000399992e-06,0.63999944000224,0.36000055999776,0.8999984000064,0.1000015999936
"independent_ul","5e39b9186fe62c052aa3c2ba",0.262626211611266,0.252525242322253,0.24242427303324,0.24242427303324,0.515151453933519,0.505050484644507,0.484848546066481,0.494949515355494,0.509803883122027,0.5,0.51999992000032,0.51020403998351,0.490196116877973,0.5,0.48000007999968,0.48979596001649,0.515151453933519,0.484848546066481,0.505050484644507,0.494949515355494
"if1_hh","5e39b9186fe62c052aa3c2ba",0.63999844000624,0.02000091999632,0.33999964000144,9.99996000016e-07,0.65999936000256,0.97999808000768,0.34000063999744,0.02000191999232,0.969695546377132,0.99999705884083,0.653060912120587,0.9999500049995,0.0303044536228678,2.94115916965194e-06,0.346939087879412,4.999500049995e-05,0.65999936000256,0.34000063999744,0.97999808000768,0.02000191999232
"if2_ul","5e39b9186fe62c052aa3c2ba",0.23000007999968,0.13000047999808,0.47999908000368,0.16000035999856,0.36000055999776,0.70999916000336,0.63999944000224,0.29000083999664,0.638888117288237,0.749999218752441,0.323944157903781,0.448276218784698,0.361111882711763,0.250000781247559,0.676055842096219,0.551723781215302,0.36000055999776,0.63999944000224,0.70999916000336,0.29000083999664
"independent_hh","5e39b9186fe62c052aa3c2ba",0.749998000008,0.14000043999824,0.11000055999776,9.99996000016e-07,0.88999844000624,0.85999856000576,0.11000155999376,0.14000143999424,0.842695859110429,0.999990909256195,0.872092157925214,0.999992857244897,0.157304140889571,9.0907438046581e-06,0.127907842074786,7.14275510349852e-06,0.88999844000624,0.11000155999376,0.85999856000576,0.14000143999424
"if2_ll","5c637726938ac700011f45cf",0.30999976000096,0.43999924000304,0.2000001999992,0.0500007999968,0.749999000004,0.50999996000016,0.250000999996,0.49000003999984,0.413333564443828,0.7999976000192,0.607842714342297,0.897957559356901,0.586666435556172,0.2000023999808,0.392157285657703,0.102042440643099,0.749999000004,0.250000999996,0.50999996000016,0.49000003999984
"if1_uh","5c637726938ac700011f45cf",0.36999952000192,0.31999972000112,0.30999976000096,9.99996000016e-07,0.68999924000304,0.67999928000288,0.31000075999696,0.32000071999712,0.536231779038322,0.99999677421436,0.54411751730142,0.999996875019531,0.463768220961678,3.22578564009264e-06,0.45588248269858,3.12498046887207e-06,0.68999924000304,0.31000075999696,0.67999928000288,0.32000071999712
"independent_ul","5c637726938ac700011f45cf",0.45999916000336,0.53999884000464,9.99996000016e-07,9.99996000016e-07,0.999998000008,0.46000015999936,1.999992000032e-06,0.53999984000064,0.46000007999984,0.5,0.999997826096408,0.999998148155007,0.53999992000016,0.5,2.17390359172351e-06,1.85184499316669e-06,0.999998000008,1.999992000032e-06,0.46000015999936,0.53999984000064
"if1_hh","5c637726938ac700011f45cf",0.38999944000224,0.30999976000096,0.2999998000008,9.99996000016e-07,0.6999992000032,0.68999924000304,0.3000007999968,0.31000075999696,0.557142693878018,0.999996666688889,0.565217202268979,0.99999677421436,0.442857306121983,3.33331111125926e-06,0.434782797731021,3.22578564009264e-06,0.6999992000032,0.3000007999968,0.68999924000304,0.31000075999696
"independent_hh","5c637726938ac700011f45cf",0.499999000004,0.24000003999984,0.25999996000016,9.99996000016e-07,0.73999904000384,0.75999896000416,0.26000095999616,0.24000103999584,0.675675200877836,0.999996153875739,0.657894321330733,0.999995833368055,0.324324799122164,3.84612426058261e-06,0.342105678669267,4.16663194473379e-06,0.73999904000384,0.26000095999616,0.75999896000416,0.24000103999584
"if2_ul","5c637726938ac700011f45cf",0.237623811390846,0.326732369376755,0.326732369376755,0.108911449855644,0.564356180767601,0.564356180767601,0.435643819232399,0.435643819232399,0.421052908586286,0.749998863641529,0.421052908586286,0.749998863641529,0.578947091413714,0.250001136358471,0.578947091413714,0.250001136358471,0.564356180767601,0.435643819232399,0.564356180767601,0.435643819232399
